0,12,55,55
3.74397e-33,-1.46273e-32,2.28107e-32,-3.01077e-32,3.38157e-32,6.53415e-32,-4.64455e-32,4.54162e-32,-1.92858e-31,2.85208e-32,-7.02258e-32,-1.69813e-32,6.77736e-32,1.36342e-32,3.64024e-32,-3.99831e-33,7.59340e-32,-1.20970e-32,-2.77593e-32,-6.32926e-32,-3.82069e-34,2.92049e-33,-8.46108e-32,2.78977e-32,4.32478e-32,-9.32000e-32,-5.66073e-32,4.70778e-32,1.61459e-32,-1.87106e-31,-1.35885e-32,6.51387e-32,-5.30612e-32,1.08740e-31,5.33200e-32,-3.25271e-32,-2.00910e-31,8.15823e-32,1.89453e-31,-6.57802e-32,-2.90509e-31,-2.33165e-33,-7.43182e-32,1.17842e-31,-4.46095e-32,-1.14233e-31,-8.98211e-32,2.27508e-31,-8.69555e-32,5.74569e-32,1.20805e-31,1.63714e-32,1.76246e-31,-3.39148e-33,1.92590e-32
4.58208e-33,-2.10256e-32,3.81316e-32,-3.81954e-32,4.92919e-32,9.86278e-32,-4.69167e-32,5.22725e-32,-1.33290e-31,1.53319e-32,-1.23756e-33,-4.80934e-32,-8.27833e-33,-6.02347e-32,-3.95356e-33,-2.41216e-32,4.30373e-32,-1.86172e-32,4.54398e-32,1.30009e-31,-4.45364e-32,-4.93205e-33,1.00857e-31,-5.35738e-32,8.49622e-32,1.74518e-32,-5.79309e-33,3.80070e-31,-1.09688e-31,1.16800e-31,9.77453e-32,-6.00178e-32,-2.11907e-31,-1.47969e-31,-9.92617e-32,1.29251e-31,2.06142e-31,1.21512e-31,9.56082e-32,-6.35617e-32,5.78907e-33,-3.68278e-33,1.69141e-31,3.94940e-32,5.01681e-32,-1.48288e-31,-7.64623e-32,2.06365e-31,2.68112e-31,2.86776e-31,-2.96404e-31,1.77219e-34,3.72377e-31,7.94603e-32,1.82515e-31
5.44189e-33,-2.55500e-32,4.76179e-32,-4.39079e-32,6.33948e-32,8.57328e-32,3.29400e-32,2.57894e-33,9.77811e-33,-2.54563e-32,2.12901e-32,4.28599e-32,-8.46777e-32,7.23108e-33,-7.29004e-32,-1.64946e-32,-1.42102e-31,3.73812e-32,-1.17638e-32,2.21999e-31,7.92297e-32,-1.18191e-31,-4.12070e-32,4.55522e-32,-4.86707e-32,-3.93017e-32,4.82422e-32,-1.48369e-31,6.56680e-32,-1.56391e-32,-8.42463e-32,-2.78542e-31,1.43538e-31,9.74841e-32,-5.10494e-32,-4.29024e-32,-2.23659e-32,3.19018e-33,-5.90812e-33,1.39642e-31,-3.66271e-32,1.00078e-31,-9.64145e-32,-6.90251e-32,1.44832e-31,5.69824e-33,-2.58894e-32,2.69099e-31,-2.92627e-32,-3.60435e-32,-2.22192e-31,-3.72632e-33,1.02503e-31,5.15579e-32,3.26728e-32
8.75764e-33,-3.18427e-32,4.31409e-32,-3.46638e-32,3.77253e-33,2.89491e-32,4.33350e-33,-3.14699e-33,1.88885e-32,1.35622e-32,7.77755e-33,-1.88070e-32,-1.03497e-32,-2.51358e-32,1.51392e-32,1.61081e-32,-1.02798e-32,-1.90895e-32,-2.56520e-32,-1.96069e-32,-6.65707e-32,1.21883e-31,-3.34784e-33,3.07701e-32,1.07302e-32,-1.87043e-32,2.76156e-32,7.76911e-33,4.57947e-33,-1.42738e-32,1.78172e-32,2.33496e-32,-3.24309e-33,-1.84801e-32,3.17673e-32,2.22920e-33,1.70097e-32,-5.32420e-33,-4.61504e-32,-3.61838e-32,7.11563e-33,1.22972e-32,-3.46009e-32,-4.84415e-32,2.76181e-32,-7.10648e-32,-1.50389e-31,-2.50309e-32,-1.73127e-31,-2.77574e-32,-1.26808e-31,-1.21270e-32,8.01115e-32,2.84027e-32,2.53884e-32
9.56984e-33,-3.15766e-32,3.33268e-32,-3.20774e-32,-1.22243e-32,2.26969e-32,1.09966e-32,-1.28364e-32,3.08342e-32,-3.40827e-33,1.04789e-32,-1.13801e-33,7.70158e-33,1.08550e-32,4.59173e-33,1.22284e-32,3.00000e-33,-1.51325e-32,5.61422e-32,-2.60750e-32,3.45250e-32,-8.06021e-32,4.89448e-32,-1.72976e-32,1.70712e-32,4.17730e-32,-1.44518e-32,-4.69935e-33,3.37821e-32,8.24883e-33,1.44495e-32,4.67245e-32,1.88100e-32,2.70877e-33,-1.73340e-32,-3.74504e-33,-1.46727e-32,-4.16045e-33,2.53170e-32,1.67626e-32,-5.11704e-33,-7.83833e-34,7.38173e-33,1.75845e-33,3.21485e-32,1.50368e-31,-3.95371e-32,5.82102e-32,1.43248e-31,4.70330e-32,9.59947e-32,1.88694e-32,-7.68490e-32,-1.39243e-32,-1.37866e-32
1.55381e-32,-2.57766e-32,1.05102e-32,5.63350e-33,-6.05353e-33,-2.58288e-34,9.20438e-34,-1.05944e-33,2.52373e-33,-1.31207e-33,2.74947e-34,9.36564e-34,5.99023e-33,-3.88259e-34,-5.04846e-33,-1.94141e-33,-3.94161e-33,-6.18830e-33,-9.61789e-34,3.43039e-33,1.15256e-33,5.78725e-33,2.50243e-33,1.66323e-33,-3.14805e-33,5.52834e-35,3.63320e-34,-2.89181e-33,4.64283e-33,-2.56799e-33,1.01835e-34,3.69147e-33,2.72836e-34,-2.42198e-33,-1.69142e-33,-3.93173e-33,1.00554e-33,5.07038e-35,-5.36531e-34,3.82656e-35,1.21905e-34,-8.54789e-34,-4.79380e-35,-1.61758e-34,3.15555e-33,-2.48626e-33,-4.70025e-34,2.72726e-34,6.63437e-33,2.57142e-33,5.28010e-33,8.77567e-34,-2.47329e-33,-2.78507e-34,-3.22402e-35
1.80739e-32,-2.41201e-32,1.33353e-32,3.46472e-32,-7.93071e-32,5.03822e-32,-2.52540e-32,-1.20005e-33,1.26065e-32,8.51482e-33,3.56703e-32,-7.47846e-34,-3.11498e-32,-5.91344e-33,-9.15551e-33,-4.71616e-33,1.02410e-31,-2.81274e-33,-4.11998e-33,5.18955e-32,-2.32279e-32,-1.29985e-32,2.58518e-33,3.77951e-32,-8.62273e-32,4.16370e-32,-1.21754e-32,2.11525e-32,5.82271e-32,-1.42366e-32,-4.81007e-33,-2.15624e-33,9.85352e-33,-3.43008e-32,-1.55541e-32,-1.77651e-32,1.33736e-32,-9.21489e-33,-2.47657e-32,-3.43563e-32,7.61820e-33,-1.45108e-32,-7.00310e-32,-2.17229e-32,5.41981e-32,-7.58120e-32,-1.29886e-32,4.01422e-33,3.04421e-32,2.04424e-32,5.11902e-32,1.28136e-32,-1.61157e-32,-5.27593e-33,8.23538e-33
1.87411e-32,6.92666e-33,-1.53695e-32,-1.48149e-32,-2.12847e-33,2.74879e-33,3.76499e-33,-6.09083e-34,-1.12057e-33,-6.30689e-33,-1.00563e-33,-6.17059e-33,-6.67540e-33,2.04291e-33,1.77496e-33,1.25467e-33,3.05398e-33,-3.32756e-33,2.10837e-34,3.45841e-34,-1.38904e-33,-1.33459e-33,-3.29967e-33,1.22816e-33,3.80472e-34,3.88975e-33,2.47278e-35,-1.04264e-33,-2.35853e-33,-1.07383e-33,-1.67430e-33,1.06783e-33,-2.99267e-34,1.92122e-33,-4.96434e-34,-2.60345e-34,-2.48747e-36,2.31410e-34,1.80637e-33,1.70337e-33,-2.63838e-34,1.32195e-33,3.73101e-33,1.15351e-33,-1.45197e-33,2.75992e-33,3.21934e-34,-1.30966e-33,-1.07283e-33,-1.38303e-33,-1.77969e-33,-3.40584e-34,1.91151e-34,1.59671e-33,-1.59689e-33
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00294e-32,-1.65807e-32,-1.23248e-32,-1.42802e-33,-3.57174e-33,3.62180e-33,-2.59671e-33,-4.84167e-34,-5.01041e-33,-8.19559e-33,-1.35022e-33,-1.14388e-32,-3.68441e-33,4.67681e-33,-5.48145e-33,1.08288e-33,1.92495e-33,1.14818e-33,-1.35478e-34,5.13148e-34,3.59056e-33,6.16294e-34,1.11924e-33,-1.19978e-33,-8.16752e-34,-4.71711e-34,8.83986e-33,7.97783e-33,-3.76472e-33,2.56261e-33,4.13264e-33,-5.23054e-33,4.39798e-33,-1.63240e-33,-6.18525e-33,-5.10158e-33,5.35680e-33,1.85346e-33,-1.67538e-33,2.37037e-33,-1.15550e-33,3.15886e-33,3.58877e-33,3.61726e-34,-9.46094e-35,1.55825e-33,-1.78527e-33,-4.82634e-33,3.61707e-33,4.14315e-33,7.36599e-33,2.42182e-33,-6.66720e-34,-3.91201e-33,2.99405e-34
2.51062e-32,-4.14720e-32,-1.95760e-32,-1.63938e-32,3.03177e-32,5.50700e-32,5.28394e-32,7.99048e-32,-4.14571e-32,-1.25691e-35,-5.71663e-33,-1.10280e-31,1.38354e-32,7.15014e-32,-7.48623e-32,2.86017e-33,-2.53576e-32,-1.26197e-32,-4.57470e-32,3.22918e-32,-6.69299e-32,1.33606e-32,-1.88617e-32,1.91870e-32,-2.70588e-32,-3.63500e-32,-1.67632e-31,-9.94806e-32,-6.53913e-32,4.90210e-32,7.69808e-32,-3.88045e-32,6.14833e-32,-1.95305e-32,-2.44532e-32,-4.60590e-32,4.21311e-32,2.06144e-33,-2.01100e-32,1.83630e-32,-7.39019e-33,1.80437e-32,3.04059e-32,9.94021e-34,-1.21029e-33,6.77809e-33,-5.12303e-33,-7.30668e-33,-3.14523e-32,-1.42615e-32,9.47656e-33,7.97430e-33,-3.97334e-33,5.86864e-33,6.82306e-33
3.33319e-32,-9.31155e-33,1.88828e-32,-8.09925e-33,1.04209e-32,-1.36193e-32,4.79368e-33,-1.09613e-33,2.71532e-33,-5.80069e-34,2.94830e-33,7.44772e-33,-2.65780e-33,-1.63015e-33,-2.76525e-33,-3.78364e-33,-7.90446e-33,-1.88564e-33,3.81051e-33,-4.18605e-33,-2.05841e-33,-6.84413e-34,-3.29783e-33,4.81808e-33,3.79844e-33,-6.58517e-33,3.69753e-33,-4.49063e-33,3.01761e-33,3.17121e-33,3.18382e-33,-6.74286e-34,-4.79489e-33,1.36598e-34,3.01235e-33,6.80657e-35,-1.79329e-33,-1.15768e-33,-1.90960e-33,1.87174e-33,-1.30953e-33,2.04244e-33,2.24447e-33,3.48215e-33,-1.72680e-33,5.65430e-34,-2.27783e-33,1.69740e-32,4.49843e-33,7.94710e-33,1.50789e-32,5.68275e-33,1.48579e-32,-2.68663e-33,-1.05532e-32
4.01979e-32,3.01463e-32,2.54886e-32,5.49794e-32,-2.28120e-32,6.64226e-32,-5.82251e-32,-3.60336e-32,-1.13193e-32,6.14561e-32,-1.42545e-33,-1.98906e-32,1.37872e-33,-1.19993e-32,-2.76266e-32,1.32582e-32,6.17239e-32,-3.51115e-32,-2.78211e-32,1.43937e-32,1.66255e-32,-2.05333e-32,-1.55924e-32,4.92272e-32,-3.56566e-32,2.72769e-32,2.24195e-32,-2.08693e-32,-3.02011e-32,-6.32552e-32,1.33859e-32,3.09571e-32,4.81251e-32,-2.75219e-33,-4.50502e-32,6.88361e-32,6.23336e-32,-9.05013e-32,3.17934e-32,6.70987e-32,2.17589e-32,2.85170e-32,1.88801e-32,5.58009e-32,2.47569e-32,-3.25855e-32,-4.37113e-32,-1.33722e-31,1.79049e-32,-6.12525e-33,-1.00065e-32,-1.13965e-31,-1.52292e-31,-8.79248e-32,3.87823e-32
4.40141e-32,5.70355e-32,-4.67259e-32,2.13265e-32,4.69475e-33,1.29307e-32,2.08748e-32,-1.60306e-32,-3.91989e-32,1.39755e-32,3.12286e-32,1.88668e-32,-2.31623e-32,1.64263e-32,-7.10502e-33,-8.04775e-33,-1.89748e-33,-3.00353e-32,-7.30235e-33,1.15661e-32,1.89686e-32,-1.00289e-32,2.18925e-32,-2.30292e-32,4.04784e-33,-1.02983e-32,4.36442e-33,-1.37254e-32,-3.48956e-33,-1.47149e-32,-1.08136e-32,-1.65575e-32,5.55870e-33,3.48295e-32,3.96272e-32,-2.24798e-32,4.56507e-32,-4.66042e-32,3.97652e-32,-5.27845e-32,-5.71050e-32,-1.64730e-32,1.42441e-32,-1.29621e-31,2.93474e-32,-4.70663e-32,-1.62533e-31,-4.73028e-32,1.54663e-32,-4.79677e-32,-3.71343e-32,-8.04926e-33,1.88465e-31,4.87639e-32,1.24903e-31
